batter_age,b_runs,b_hits,doubles,triples,homeruns,sb,cs,walks,b_strikeouts,ground_double_play,b_left_on_base,pitcher_age,era,innings_pitched,p_hits,homeruns_allowed,walks_allowed,p_strikeouts,saves,hbp,era_plus,so_walk,p_left_on_base,defensive_efficiency,errors,Rtot,team,year,playoff_appearance
0.47058823529411775,0.5444406702898548,0.5706214689265541,0.36409567664364273,1.0,0.0870904508541025,0.36856808146345865,0.5576923076923077,0.21180555555555536,0.33054393305439334,0.10521500457456567,0.436619718309859,0.5769230769230766,0.16447368421052655,0.4647137150466065,0.433333333333334,0.346922069417158,0.0,0.461706783369803,0.5237548772090888,0.5311176278918213,0.5813953488372094,1.0,0.2973337483141405,0.5,0.3012048192771084,0.5167171334847338,LAD,1969,0
0.882352941176471,0.9904513888888888,0.8954802259887011,0.9999999999999998,0.33333333333333326,0.6896107532903947,0.625619536811751,0.9230769230769229,0.6111111111111109,0.50418410041841,0.17978042086001822,0.605633802816901,0.8846153846153841,0.2697368421052633,1.0,0.6466666666666678,0.3068925998690244,0.36879432624113484,0.31072210065645534,0.9726876291025937,0.5311176278918213,0.7209302325581395,0.4380952380952383,0.6651364249403464,0.43333333333333535,0.5903614457831325,0.5064345193035579,MIN,1969,1
0.5294117647058822,0.35065670289855055,0.27401129943502855,0.5413149143003324,0.3666666666666667,0.3427051246149536,0.16292691718482474,0.5769230769230769,0.36805555555555536,0.6213389121338913,0.5153247941445562,0.36150234741784004,0.48076923076923084,0.986842105263158,0.05193075898801425,0.7833333333333337,0.6538146692861821,1.0,0.4573304157549234,0.14964425063116815,0.8232323232323231,0.04651162790697683,0.11428571428571432,0.897655358439672,0.016666666666667496,0.9999999999999998,0.14140171587181427,MON,1969,0
0.0588235294117645,0.5044535024154588,0.3050847457627124,0.3536710156050138,0.6333333333333335,0.19663959675161014,0.26574749932414166,0.4038461538461539,0.36111111111111094,0.8870292887029292,0.012008234217749436,0.23004694835680795,0.2884615384615383,0.10526315789473695,0.6125166444740344,0.07666666666666666,0.3068925998690244,0.34397163120567376,0.5426695842450766,0.6733991278402569,0.2921146953405018,0.9069767441860468,0.6571428571428573,0.23391949372341525,0.7666666666666675,0.2530120481927711,0.6863802674741357,NYM,1969,1
0.3235294117647056,0.2891379830917873,0.12429378531073443,0.624712202609363,0.7333333333333334,0.05970316437972556,0.654996845994413,0.9999999999999998,0.49305555555555536,0.36610878661087853,0.012008234217749436,0.09859154929577407,0.4423076923076925,0.26315789473684204,0.24101198402130564,0.21333333333333337,0.29354944335297994,0.36170212765957444,0.08096280087527385,0.11223318797337611,0.0,0.5813953488372094,0.24761904761904785,0.22969187675070035,0.7666666666666675,0.3614457831325302,0.6401085036588443,NYY,1969,0
0.14705882352941213,0.8366545893719803,0.5564971751412426,0.624712202609363,0.19999999999999996,0.55267432091851,0.5154546273767685,0.3269230769230769,0.6736111111111109,0.602510460251046,0.36619396157365025,0.835680751173709,0.0,0.5789473684210527,0.7736351531291632,0.5400000000000005,0.8939914865749838,0.5886524822695036,0.2691466083150986,0.710810190498049,0.5576735092864125,0.20930232558139528,0.22857142857142865,0.4199346405228761,0.6166666666666654,0.433734939759036,0.6195432752964924,OAK,1969,0
0.41176470588235325,0.5444406702898548,0.28531073446327726,0.8019314402660525,0.43333333333333335,0.45225427051246136,0.3171577903938002,0.5192307692307694,0.4374999999999998,0.9728033472803346,0.2729871912168347,0.09389671361502305,0.3461538461538467,0.861842105263158,0.15845539280958576,1.0000000000000004,0.5070399476096925,0.5319148936170213,0.34354485776805244,0.14964425063116815,0.5311176278918213,0.06976744186046524,0.3333333333333335,0.8088754020126565,0.03333333333333499,0.4216867469879517,0.05399949533181936,PHI,1969,0
0.41176470588235325,0.7905155495169081,1.0000000000000004,0.728958812995651,1.0,0.28793055166619996,0.3245021176894657,0.23076923076923078,0.10763888888888884,0.5836820083682008,0.44075937785910324,0.572769953051643,0.75,0.513157894736842,0.3075898801597887,0.5133333333333332,0.0,0.4716312056737588,0.7877461706783369,0.5985770025246728,0.5045617464972303,0.32558139534883734,0.7238095238095239,0.4410727253864506,0.049999999999998934,0.6506024096385543,0.40874968458238703,PIT,1969,0
0.117647058823529,0.0,0.0,0.31197237145049894,0.6666666666666665,0.10534864183702053,0.1115166261151663,0.4230769230769231,0.0,1.0,0.3289112534309242,0.0,0.11538461538461497,0.9276315789473686,0.0,0.8666666666666667,0.22683366077275724,0.6099290780141842,0.0,0.2992885012623364,0.5576735092864125,0.023255813953488413,0.019047619047619202,0.7412335304492164,0.18333333333333535,0.6626506024096386,0.24422785768357305,SDP,1969,0
0.6470588235294112,0.5139266304347825,0.184101071020069,0.2900997697620875,0.1611451942740285,0.3357042845141417,1.0000000000000002,0.704577630957999,0.6915260736196316,0.7191903894037015,0.11116193961573662,0.26322762752383433,0.7884615384615383,1.0,0.42774051775546695,0.9561963190184053,1.0000000000000002,0.8120349823782798,0.422520841443933,0.5910029837043838,0.7624633431085044,0.0,0.19047619047619047,0.9453781512605044,0.13333333333333286,0.7828368689481855,0.0,SEP,1969,0
0.617647058823529,0.75360431763285,0.3446327683615822,0.3849449987209004,0.19999999999999996,0.44312517502100246,0.30246913580246915,0.19230769230769224,0.9999999999999998,0.8138075313807529,0.31026989935956073,1.0,1.0,0.2828947368421053,0.6804260985352855,0.6233333333333335,0.32023575638506885,0.14539007092198597,0.31072210065645534,0.0,0.4514499837080482,0.6046511627906979,0.6666666666666667,0.4410727253864506,0.36666666666666536,0.8192771084337351,0.331630078223568,SFG,1969,0
0.9411764705882355,0.3906438707729467,0.5649717514124295,0.8123561013046816,0.7333333333333334,0.023186782413889717,0.4199783725331172,0.5192307692307694,0.2777777777777777,0.4414225941422594,0.14249771271729172,0.572769953051643,0.6923076923076916,0.07236842105263142,0.5059920106524629,0.3166666666666669,0.0400294695481338,0.32269503546099276,0.5251641137855583,0.33669956392012845,0.34522645812968383,0.9069767441860468,0.6571428571428573,0.5340802987861801,0.4666666666666668,0.4457831325301205,0.3881844562200353,STL,1969,0
0.5882352941176467,0.695161533816425,0.4576271186440679,0.21815042210283964,0.5999999999999999,0.55267432091851,0.16292691718482474,0.3461538461538461,0.7187499999999998,0.4916317991631798,0.9999999999999998,0.535211267605634,0.5192307692307692,0.4342105263157898,0.33288948069241187,0.38666666666666627,0.520383104125737,0.8368794326241136,0.1553610503282279,0.8978655037870096,0.47800586510263926,0.37209302325581417,0.0,0.720095445585641,0.6166666666666654,0.469879518072289,0.5681302043906131,WSA,1969,0
0.8780487804878048,0.592817400101163,0.8786768473916169,0.42465753424657526,0.07999999999999996,0.6275754478455,0.2898368883312422,0.3182903015838576,0.27368421052631575,0.0,0.8947368421052628,0.4129353233830848,0.9722222222222214,0.8489208633093526,0.0020790020790038,0.6578073089700984,1.0,0.11116711726160466,0.6305732484076434,0.10000000000000003,0.2962962962962963,0.3999999999999999,0.8795180722891565,0.1904761904761898,0.3409090909090917,0.4755111210963827,0.5133333333333334,ATL,1970,0
0.7073170731707314,0.8328408274099512,0.585784564927744,0.397260273972603,0.09999999999999998,0.7921351336812092,0.5181932245922208,0.4067042742460403,0.9578947368421051,0.504672897196262,0.10526315789473673,0.9353233830845769,0.916666666666667,0.0,1.0,0.2126245847176076,0.4457831325301207,0.07755578976309407,0.5700636942675157,0.27499999999999997,0.03703703703703698,0.9142857142857141,0.8795180722891565,0.041666666666666075,0.8863636363636349,0.04145135924511356,1.0,BAL,1970,1
0.14634146341463428,0.8071240316268669,0.6930408937173311,0.9315068493150687,0.16000000000000003,1.0,0.21957340025094105,0.5658494250379691,0.5263157894736841,0.2780373831775702,0.8157894736842102,0.3731343283582085,0.7499999999999991,0.5179856115107917,0.33264033264033444,0.458471760797341,0.6506024096385543,0.5443797827979655,0.7675159235668794,0.5999999999999999,0.8148148148148147,0.5428571428571427,0.49397590361445776,0.6845238095238093,0.36363636363636154,0.7467984722534262,0.6933333333333334,BOS,1970,0
0.17073170731707332,0.14277347389718598,0.44965153223326837,0.17808219178082219,0.4,0.22916778740115118,0.3864491844416563,0.1945107398568019,0.010526315789473495,0.434579439252337,0.3157894736842102,0.20398009950248763,0.22222222222222232,0.23741007194244634,0.6652806652806618,0.08970099667774001,0.6265060240963856,0.4136690647482013,0.5095541401273889,0.7250000000000001,0.7777777777777777,0.5714285714285716,0.4457831325301205,0.0,0.9772727272727284,0.22230959334980938,0.9933333333333333,LAA,1970,0
1.0,0.8928466842371479,0.585784564927744,0.6027397260273974,0.48,0.7921351336812092,0.122961104140527,0.0,0.5719298245614035,0.252336448598131,0.10526315789473673,0.278606965174129,0.6944444444444438,0.4388489208633093,0.10187110187110449,0.4950166112956804,0.493975903614458,0.09996334142876795,0.7579617834394905,0.12499999999999994,0.11111111111111105,1.0,1.0,0.11309523809523814,0.2727272727272698,0.40316782745450475,0.54,CHC,1970,0
0.29268292682926855,0.1513457391582138,0.46202726247822046,0.1095890410958904,0.0,0.3071171122706977,0.24592220828105402,0.30060750705142103,0.11578947368421044,0.31775700934579465,0.6842105263157894,0.3532338308457712,0.5,1.0,0.0,0.9999999999999991,0.7469879518072291,0.4024652889153646,0.0,0.24999999999999994,0.8148148148148147,0.0,0.10843373493975905,0.45238095238095255,0.0,0.9095708829476523,0.1600000000000001,CWS,1970,0
0.0,0.7599765726912122,0.8910525776365681,0.945205479452055,0.5000000000000001,0.8960675668406046,0.790464240903388,0.6365806031677153,0.3614035087719296,0.5794392523364489,0.3421052631578947,0.5174129353233834,0.0,0.3884892086330938,0.2931392931392942,0.38870431893687574,0.19277108433734935,0.5369105989094074,0.2579617834394905,0.9999999999999998,0.2592592592592593,0.8285714285714287,0.1686746987951806,0.511904761904761,0.4999999999999982,0.6563693552010785,0.8,CIN,1970,1
0.09756097560975618,0.2199238612464387,0.3135184995387936,0.17808219178082219,0.06,0.8267792780676744,0.0,0.3536558906487307,0.2070175438596491,0.40420560747663536,0.3421052631578947,0.18407960199004947,0.19444444444444375,0.5467625899280577,0.4365904365904356,0.26578073089700993,0.7349397590361448,0.8991660175044676,1.0,0.37499999999999994,0.6666666666666665,0.4571428571428573,0.3373493975903614,0.708333333333333,0.4999999999999982,0.33082453381262633,0.66,CLE,1970,0
0.6829268292682924,0.2927881159651782,0.0,0.31506849315068486,0.36,0.5236430146861046,0.0351317440401506,0.24755912345411146,0.7438596491228071,0.20794392523364502,0.736842105263158,0.557213930348258,0.3888888888888893,0.6762589928057556,0.35343035343035467,0.6312292358803973,0.6144578313253013,0.6526829491820558,0.9012738853503182,0.4749999999999999,0.4814814814814814,0.22857142857142865,0.48192771084337327,0.9702380952380949,0.18181818181818166,0.33082453381262633,0.24000000000000005,DET,1970,0
0.17073170731707332,0.6271064611452757,0.6765399200573947,0.904109589041096,0.54,0.3590833288503954,0.7816813048933502,0.44206986331091347,0.5403508771929824,0.4088785046728973,1.0,0.557213930348258,0.30555555555555625,0.7769784172661875,0.5384615384615437,0.7906976744186043,0.3493975903614459,0.48089171974522293,0.5732484076433124,0.37499999999999994,0.7037037037037037,0.22857142857142865,0.4216867469879517,0.7321428571428568,0.09090909090908816,0.457425297685913,0.1933333333333334,HOU,1970,0
0.12195121951219523,0.05705082128690453,0.24338936148406365,0.24657534246575352,0.42000000000000004,0.08193017375867451,0.6323713927227103,0.6542633977001518,0.24561403508771917,0.518691588785047,0.5263157894736841,0.0,0.2777777777777777,0.4532374100719423,0.6881496881496929,0.308970099667774,0.4337349397590362,0.719905604179077,0.4872611464968153,0.12499999999999994,0.4444444444444444,0.4285714285714284,0.18072289156626486,0.4404761904761907,0.6136363636363615,0.6744551786115478,0.62,KCR,1970,0
0.48780487804878003,0.6684769587093684,1.0,0.6910576023143027,0.9483229813664596,0.0,1.0,0.7312549440805122,0.3521412226217717,0.25753178150577605,0.2026806145799278,0.5888569574487805,0.4166666666666661,0.48201438848920874,0.772497772497772,0.49720393718660283,0.759260645064731,0.1898950989937962,0.3932033073545118,0.5565217391304347,0.4522659305268002,0.4571428571428573,0.5903614457831328,0.33351818988465,0.6818181818181817,0.3821613120647047,0.8951138716356107,LAD,1970,0
0.8048780487804876,0.04950407242213428,0.06185334298295153,0.22959912597697274,0.0770552147239264,0.32640518652267136,0.5747704197489051,0.9999999999999999,0.5065547303842428,0.5676566710624393,0.6628995802389408,0.40234410768244633,0.7222222222222223,0.7625899280575541,0.15026210731732448,0.44993172044106444,0.519328849138887,0.5047885258672042,0.40608026259231744,0.17085889570552143,0.8416269029765961,0.17142857142857126,0.28915662650602414,0.33315074496056063,0.5227272727272751,0.36999199187333653,0.37476482617586915,MIL,1970,0
0.6585365853658542,0.6271064611452757,0.643537972737521,0.6301369863013702,0.42000000000000004,0.5669481951691859,0.28105395232120456,0.6365806031677153,0.19999999999999996,0.39485981308411233,0.6842105263157894,0.14427860696517403,0.8055555555555562,0.05755395683453246,0.37422037422037135,0.2524916943521589,0.3373493975903614,0.14104385281583665,0.5668789808917198,0.95,0.5555555555555554,0.9714285714285715,0.7831325301204819,0.23214285714285676,0.6818181818181817,0.14996629970793096,0.96,MIN,1970,1
0.43902439024390194,0.38279690120597376,0.00825048682996865,0.3698630136986303,0.29999999999999993,0.41971058152670926,0.3513174404015057,0.5128010414406595,0.7543859649122808,0.5514018691588789,0.0,0.721393034825871,0.4166666666666661,0.971223021582734,0.16839916839916924,0.6013289036544842,0.7228915662650603,1.0000000000000002,0.48407643312101944,0.3,1.0,0.20000000000000018,0.0,0.8392857142857135,0.29545454545454497,0.4755111210963827,0.7533333333333333,MON,1970,0
0.14634146341463428,0.41708596225008643,0.3135184995387936,0.3698630136986303,0.43999999999999995,0.28113400398084876,0.8168130489335008,0.6719461922325883,0.8421052631578947,0.7616822429906542,0.8684210526315792,0.6815920398009947,0.2500000000000009,0.21582733812949684,0.6049896049896084,0.023255813953487525,0.3975903614457832,0.47342253585666527,0.9617834394904459,0.3,0.14814814814814814,0.9142857142857141,0.6867469879518073,0.25,0.8409090909090917,0.16805212311840023,0.8999999999999999,NYM,1970,0
0.3170731707317067,0.33491317408839016,0.373448416144206,0.31128666274476835,0.41496932515337426,0.19728667293507895,0.6969771612873429,0.7891082664352352,0.49260574749757824,0.15664239435812188,0.21827575072650962,0.35289808625583774,0.6388888888888884,0.0647482014388494,0.6668239735724377,0.4136110714795258,0.32774040949072347,0.0,0.032589582275018625,0.7174846625766871,0.14224039990911153,0.7142857142857144,0.5301204819277108,0.15567484662576714,0.7727272727272716,0.26214278724157936,0.7723108384458077,NYY,1970,0
0.4634146341463419,0.34422170753134695,0.23101363123911067,0.3287671232876712,0.07999999999999996,0.7228468449082792,0.9309912170639902,0.9195053156866998,0.4912280701754388,0.5630841121495327,0.39473684210526283,0.21890547263681537,0.5555555555555554,0.10791366906474842,0.25155925155925374,0.0,0.3855421686746989,0.3501810016954592,0.3057324840764335,0.49999999999999994,0.4444444444444444,0.6857142857142855,0.3614457831325302,0.14880952380952372,0.9999999999999982,0.4755111210963827,0.8733333333333333,OAK,1970,0
0.19512195121951237,0.0,0.10341293430357723,0.5670041691483028,0.7672049689440995,0.12200763892624666,0.41672576509737613,0.855803322961152,0.2744687806472703,0.7864979392813609,0.7322654462242562,0.12830258644664827,1.0,0.7338129496402881,0.8310713962887917,0.7947215286519054,0.3713238045349099,0.34772220203028126,0.9283538394587967,0.4055900621118013,0.4149988497814585,0.37142857142857144,0.8072289156626509,0.6269964507542145,0.06818181818181834,0.0,0.13039337474120094,PHI,1970,0
0.4634146341463419,0.5628144716875645,0.9900584195961875,0.6986301369863015,0.9999999999999999,0.36774436494701157,0.36010037641154335,0.3182903015838576,0.0,0.3154205607476639,0.2894736842105261,0.5124378109452739,0.7499999999999991,0.3956834532374103,0.4802494802494799,0.4418604651162781,0.048192771084337505,0.6601521330706135,0.7261146496815285,0.575,0.5185185185185184,0.6285714285714286,0.3614457831325302,0.5297619047619042,0.18181818181818166,0.40316782745450475,0.82,PIT,1970,1
0.17073170731707332,0.3570801054228889,0.292892282463872,0.3287671232876712,0.31999999999999995,0.7315078810048954,0.3074027603513174,0.5128010414406595,0.19649122807017538,1.0,0.1315789473684208,0.0945273631840795,0.33333333333333304,0.8705035971223025,0.2079002079002059,0.7641196013289031,0.5662650602409638,0.6078678458507081,0.39490445859872647,0.3,0.5925925925925926,0.20000000000000018,0.20481927710843362,0.7976190476190474,0.13636363636363313,0.7829701190743652,0.43333333333333335,SDP,1970,0
0.48780487804878003,1.0,0.7342933278671717,1.0,0.29999999999999993,0.6708806283285815,0.5094102885821833,0.1945107398568019,1.0,0.6285046728971961,1.0,1.0,0.8888888888888884,0.971223021582734,0.5634095634095644,0.8671096345514941,0.6506024096385543,0.5817257022407551,0.5382165605095541,0.24999999999999994,0.2962962962962963,0.17142857142857126,0.3132530120481929,0.7499999999999991,0.045454545454543194,1.0,0.0,SFG,1970,0
0.4146341463414638,0.6271064611452757,0.8869273342215838,0.46575342465753433,0.62,0.2205067513045349,0.808030112923463,0.5481666305055326,0.4385964912280702,0.5257009345794397,0.8421052631578947,0.6218905472636811,0.33333333333333304,0.6546762589928057,0.9376299376299428,0.7641196013289031,0.0,0.6862942766805664,0.6305732484076434,0.0,0.0,0.5428571428571427,0.28915662650602414,1.0,0.045454545454543194,0.6382835317906088,0.09333333333333338,STL,1970,0
0.536585365853659,0.12134281074461528,0.08250486829968207,0.0,0.16000000000000003,0.4370326537199418,0.4127979924717692,0.45975265784334984,0.6701754385964911,0.5911214953271031,0.7105263157894735,0.6069651741293534,0.666666666666667,0.46762589928057574,0.5634095634095644,0.4053156146179404,0.4457831325301207,0.6078678458507081,0.19426751592356695,0.49999999999999994,0.18518518518518512,0.2571428571428571,0.0843373493975903,0.375,0.7272727272727249,0.023365535834643847,0.8866666666666667,WSA,1970,0
0.3478260869565206,0.515019943493435,0.6635347760755792,0.36475230162209527,0.2790697674418605,0.7592592592592592,0.22962722852512163,0.44117647058823517,0.0,0.09230769230769198,0.35498184751916084,0.28313599999999983,0.7727272727272725,0.5891472868217051,0.8787972721636734,1.0,0.9746835443037973,0.2318059299191375,0.25777777777777766,0.5277777777777777,0.22973796465569774,0.4516129032258065,0.4948453608247423,0.6620677190022892,0.12195121951219434,0.5657894736842104,0.06453177781463842,ATL,1971,0
0.9130434782608692,0.908973625361055,0.6162276036773768,0.6028585064290037,0.17750956726523415,0.8425925925925924,0.3410056828672835,0.23417721518987344,1.0,0.4565141187925996,0.519809437247563,1.0,1.0,0.0,0.463950928767062,0.20471120798055154,0.6729690754686748,0.07420928724965026,0.2357243319268636,0.29324894514767935,0.0,0.903225806451613,0.7113402061855669,0.0,0.9756097560975618,0.15572951365756138,0.9999999999999999,BAL,1971,1
0.4999999999999991,0.6755650656473322,0.4577626556589922,1.0000000000000002,0.2325581395348837,0.8333333333333331,0.16700162074554303,0.08823529411764697,0.46272212846222605,0.47384615384615403,0.7745058491327148,0.2376320000000005,0.9090909090909092,0.6279069767441854,0.322690638561685,0.6523178807947021,0.7721518987341771,0.36657681940700804,0.36444444444444457,0.6388888888888888,0.5667276051188299,0.3870967741935485,0.42268041237113385,0.6906253765513917,0.34146341463414487,0.17105263157894712,0.6663257058152914,BOS,1971,0
0.4565217391304337,0.07352085757021731,0.21027997029309642,0.6117930732135031,0.0,0.2314814814814814,0.3861912479740681,0.08823529411764697,0.02744961779013222,0.33846153846153815,0.6938281565147237,0.2578560000000003,0.29545454545454497,0.08527131782945707,1.0,0.0629139072847682,0.3291139240506329,0.560646900269542,0.4377777777777778,0.5555555555555556,0.42230347349177333,0.645161290322581,0.2783505154639174,0.4764429449331242,0.9512195121951201,0.36842105263157876,0.6917536182660231,LAA,1971,0
1.0,0.49495180322419774,0.5717715331871016,0.48239076428467054,0.37209302325581395,0.5277777777777776,0.09393841166936795,0.02941176470588236,0.3646877792117542,0.16923076923076907,0.742234772085518,0.6471679999999997,0.8181818181818183,0.4806201550387592,0.3405145691258582,0.7649006622516552,0.721518987341772,0.03234501347708907,0.42888888888888865,0.02777777777777779,0.18159658744667884,0.741935483870968,0.9999999999999998,0.3098566092300281,0.17073170731707066,0.30263157894736836,0.17471939843447631,CHC,1971,0
0.0,0.4280580023267406,0.4188327950396382,0.2824053777582931,0.2790697674418605,0.6203703703703703,0.501004862236629,1.0,0.5019358681624144,0.4707692307692306,0.11294876966518763,0.47526400000000013,0.18181818181818077,0.10077519379844935,0.449240545567271,0.4006622516556284,0.31645569620253156,0.18598382749326148,0.5977777777777775,0.5555555555555556,0.2538086532602072,1.0,0.8969072164948451,0.4383660682009882,0.292682926829265,0.7499999999999996,0.1238635735330127,CWS,1971,0
0.2608695652173907,0.32437261093568215,0.3076046218414823,0.4941546105509278,0.2325581395348837,0.6203703703703703,0.2505024311183145,0.05882352941176461,0.015685495880075617,0.5846153846153848,0.645421540943929,0.0,0.0,0.2790697674418601,0.3405145691258582,0.2350993377483439,0.46835443037974667,0.2749326145552562,0.09555555555555562,0.7222222222222223,0.20566727605118829,0.4193548387096775,0.2886597938144331,0.12423183516086223,0.926829268292682,0.0,0.9968885676748049,CIN,1971,0
0.1521739130434776,0.18055093900614883,0.299262508851621,0.45886307175215557,0.04651162790697677,0.35185185185185175,0.22962722852512163,0.17647058823529405,0.12940534101062262,0.4646153846153842,0.4679306171843485,0.43481599999999965,0.0,1.0,0.2692188468691903,0.4139072847682117,0.9999999999999998,1.0,0.5111111111111111,0.5555555555555556,0.7111517367458866,0.16129032258064546,0.0,1.0,0.560975609756099,0.17105263157894712,0.4205225521248838,CLE,1971,0
0.8695652173913047,0.7090119660960608,0.5662101245271938,0.6235569194797603,0.4651162790697674,0.9999999999999999,0.0,0.3529411764705882,0.41566564082199964,0.42153846153846164,0.5002016942315448,0.39942400000000067,0.3636363636363633,0.4961240310077515,0.7700712957222606,0.4238410596026485,0.6455696202531644,0.5660377358490565,0.6511111111111108,0.5555555555555556,0.7352224253503963,0.4838709677419355,0.4329896907216493,0.8048560067478006,0.5121951219512191,0.039473684210526105,0.4629024062094368,DET,1971,0
